                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                       1                                      823                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000000E+003                  1.0000000000000000E+003                  2.9838000000000184E+027                  4.1453420013288033E+008                  2.9837999999999997E+021                  1.3262486680326074E+002                  3.5428316248868044E-009                  1.1289746004703131E-001                  1.9982265141841541E+001                  7.4000000000000055E-001                  1.9999183706787520E-005                  2.3998000081629320E-001                  4.1190033572070543E-003                  1.2069358269711384E-003                  1.1203889262184413E-002                  2.5128927550411638E-003                  5.0000000000000001E-004                  0.0000000000000000E+000                  3.6889000000000046E-004                  9.9695930778335782E-009                  1.1963003040692214E-004                  2.0533231735677179E-006                  6.0165750974511256E-007                  5.5851387971989326E-006                  1.2526770383880199E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9999961163688491E-004                  1.1282889793094683E-001                  1.6985362748621210E+004                  1.4671849504272558E+010                  1.4113004876882212E+015                  9.7480092360382523E-023                  9.7480092360382523E-023                  0.0000000000000000E+000                  3.9035597393313130E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1558149984000000E+010 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                                    zone                                     mass                              temperature                                radius_cm                                 conv_vel                                 pressure                               luminosity                                   m_grav                         log_column_depth                                  opacity                                      tau 
                                       1                  5.0000000000000001E-004                  3.5354754132791123E+002                  7.8574374243532858E+009                  0.0000000000000000E+000                  2.2926979083605823E+006                  3.5428316248868044E-009                  5.0000000000000001E-004                 -9.8999999999999986E+001                  3.1264607894578786E-002                  6.6666666666666657E+001 
                                       2                  4.9999999999975075E-004                  3.5354759788038757E+002                  7.8574374208080521E+009                  0.0000000000000000E+000                  2.2926993899641624E+006                  3.5428316248867449E-009                  4.9999999999975075E-004                 -3.1944581081594605E+000                  3.1264617855362505E-002                  6.6666686646638780E+001 
                                       3                  4.9999999999892502E-004                  3.5354771057551221E+002                  7.8574374090644236E+009                  0.0000000000000000E+000                  2.2927023424350908E+006                  3.5428316248865463E-009                  4.9999999999892502E-004                 -2.5597289987799474E+000                  3.1264637704742200E-002                  6.6666752830317662E+001 
                                       4                  4.9999999999760869E-004                  3.5354784908801156E+002                  7.8574373903410959E+009                  0.0000000000000000E+000                  2.2927059712903020E+006                  3.5428316248862304E-009                  4.9999999999760869E-004                 -2.2124697076342552E+000                  3.1264662101419677E-002                  6.6666858349646674E+001 
                                       5                  4.9999999999629236E-004                  3.5354807878098859E+002                  7.8574373716177683E+009                  0.0000000000000000E+000                  2.2927119889629772E+006                  3.5428316248859152E-009                  4.9999999999629236E-004                 -2.0220011283212056E+000                  3.1264702558001220E-002                  6.6666963869058520E+001 
                                       6                  4.9999999999324294E-004                  3.5354839965420956E+002                  7.8574373282440128E+009                  0.0000000000000000E+000                  2.2927203954532719E+006                  3.5428316248851823E-009                  4.9999999999324294E-004                 -1.7613385927840988E+000                  3.1264759074436765E-002                  6.6667208312274639E+001 
                                       7                  4.9999999999019351E-004                  3.5354879470083603E+002                  7.8574372848703690E+009                  0.0000000000000000E+000                  2.2927307452065516E+006                  3.5428316248844503E-009                  4.9999999999019351E-004                 -1.5995823413444712E+000                  3.1264828655210047E-002                  6.6667452755935329E+001 
                                       8                  4.9999999998573419E-004                  3.5354926392054227E+002                  7.8574372214442701E+009                  0.0000000000000000E+000                  2.2927430382230440E+006                  3.5428316248833803E-009                  4.9999999998573419E-004                 -1.4368011414404236E+000                  3.1264911300251177E-002                  6.6667810212663539E+001 
                                       9                  4.9999999998127497E-004                  3.5354988783850752E+002                  7.8574371580184231E+009                  0.0000000000000000E+000                  2.2927593841778040E+006                  3.5428316248823099E-009                  4.9999999998127497E-004                 -1.3186735940989671E+000                  3.1265021192587138E-002                  6.6668167670342413E+001 
                                      10                  4.9999999997387540E-004                  3.5355066645365662E+002                  7.8574370527707977E+009                  0.0000000000000000E+000                  2.2927797830715445E+006                  3.5428316248805336E-009                  4.9999999997387540E-004                 -1.1740449875251557E+000                  3.1265158331987702E-002                  6.6668760833653891E+001 
                                      11                  4.9999999996647583E-004                  3.5355167045522637E+002                  7.8574369475239277E+009                  0.0000000000000000E+000                  2.2928060869096164E+006                  3.5428316248787568E-009                  4.9999999996647583E-004                 -1.0657357715025273E+000                  3.1265335168836068E-002                  6.6669353999583095E+001 
                                      12                  4.9999999995479225E-004                  3.5355289984069731E+002                  7.8574367813460541E+009                  0.0000000000000000E+000                  2.2928382956936471E+006                  3.5428316248759531E-009                  4.9999999995479225E-004                 -9.3588061202526929E-001                  3.1265551702592043E-002                  6.6670290582695714E+001 
                                      13                  4.9999999994310867E-004                  3.5355449803634099E+002                  7.8574366151698866E+009                  0.0000000000000000E+000                  2.2928801671164352E+006                  3.5428316248731481E-009                  4.9999999994310867E-004                 -8.3604723289502103E-001                  3.1265833194454355E-002                  6.6671227172334426E+001 
                                      14                  4.9999999992441486E-004                  3.5355646503559598E+002                  7.8574363492917166E+009                  0.0000000000000000E+000                  2.2929317011822220E+006                  3.5428316248686602E-009                  4.9999999992441486E-004                 -7.1265718017162849E-001                  3.1266179643016478E-002                  6.6672725729330537E+001 
                                      15                  4.9999999990572104E-004                  3.5355888279227764E+002                  7.8574360834179668E+009                  0.0000000000000000E+000                  2.2929950451466627E+006                  3.5428316248641719E-009                  4.9999999990572104E-004                 -6.1667902362438398E-001                  3.1266605481333802E-002                  6.6674224303033185E+001 
                                      16                  4.9999999987845943E-004                  3.5356175129425282E+002                  7.8574356956934547E+009                  0.0000000000000000E+000                  2.2930701990176016E+006                  3.5428316248576269E-009                  4.9999999987845943E-004                 -5.0637195413931091E-001                  3.1267110706808009E-002                  6.6676409752962925E+001 
                                      17                  4.9999999985119771E-004                  3.5356564423013873E+002                  7.8574353079784260E+009                  0.0000000000000000E+000                  2.2931721935768588E+006                  3.5428316248510818E-009                  4.9999999985119771E-004                 -4.1848354347038635E-001                  3.1267796358135716E-002                  6.6678595238422218E+001 
                                      18                  4.9999999980446328E-004                  3.5357056155553477E+002                  7.8574346433462877E+009                  0.0000000000000000E+000                  2.2933010288531841E+006                  3.5428316248398619E-009                  4.9999999980446328E-004                 -2.9986485320598572E-001                  3.1268662425817356E-002                  6.6682341867583062E+001 
                                      19                  4.9999999975772896E-004                  3.5357793744267309E+002                  7.8574339787420359E+009                  0.0000000000000000E+000                  2.2934942818330391E+006                  3.5428316248286425E-009                  4.9999999975772896E-004                 -2.0679146273492902E-001                  3.1269961486212736E-002                  6.6686088601153330E+001 
                                      20                  4.9999999966426011E-004                  3.5358777168964161E+002                  7.8574326496174212E+009                  0.0000000000000000E+000                  2.2937519526471407E+006                  3.5428316248062011E-009                  4.9999999966426011E-004                 -6.5089985011998239E-002                  3.1271693496202582E-002                  6.6693582381512343E+001 
                                      21                  4.9999999957079137E-004                  3.5360006416182586E+002                  7.8574313206045237E+009                  0.0000000000000000E+000                  2.2940740413826243E+006                  3.5428316247837601E-009                  4.9999999957079137E-004                  4.1575713296547086E-002                  3.1273858388129731E-002                  6.6701076579479150E+001 
                                      22                  4.9999999943058831E-004                  3.5361481452268873E+002                  7.8574293272947807E+009                  0.0000000000000000E+000                  2.2944605482572950E+006                  3.5428316247500959E-009                  4.9999999943058831E-004                  1.6433394891835296E-001                  3.1276456090444132E-002                  6.6712318659400736E+001 
                                      23                  4.9999999929038513E-004                  3.5363448086280226E+002                  7.8574273342363901E+009                  0.0000000000000000E+000                  2.2949758912795889E+006                  3.5428316247164300E-009                  4.9999999929038513E-004                  2.5993047399357289E-001                  3.1279919392200914E-002                  6.6723561678827863E+001 
                                      24                  4.9999999905671322E-004                  3.5365906210517687E+002                  7.8574240130307350E+009                  0.0000000000000000E+000                  2.2956200711462866E+006                  3.5428316246603166E-009                  4.9999999905671322E-004                  3.8355188355825948E-001                  3.1284248065599936E-002                  6.6742302132149646E+001 
                                      25                  4.9999999882304131E-004                  3.5368773825798246E+002                  7.8574206925226879E+009                  0.0000000000000000E+000                  2.2963716155941500E+006                  3.5428316246041978E-009                  4.9999999882304131E-004                  4.7966972378913647E-001                  3.1289297518777848E-002                  6.6761045194713219E+001 
                                      26                  4.9999999851147879E-004                  3.5372050801222429E+002                  7.8574162662632265E+009                  0.0000000000000000E+000                  2.2972305254693995E+006                  3.5428316245293652E-009                  4.9999999851147879E-004                  5.8166402939499351E-001                  3.1295067478227932E-002                  6.6786040003088075E+001 
                                      27                  4.9999999819991627E-004                  3.5376965815547379E+002                  7.8574118412423973E+009                  0.0000000000000000E+000                  2.2985188931837161E+006                  3.5428316244545248E-009                  4.9999999819991627E-004                  6.6420220359174365E-001                  3.1303720623095041E-002                  6.6811039448837278E+001 
                                      28                  4.9999999757679135E-004                  3.5383517971068528E+002                  7.8574029949134417E+009                  0.0000000000000000E+000                  2.3002367245367947E+006                  3.5428316243048150E-009                  4.9999999757679135E-004                  7.9330131414772953E-001                  3.1315255093244822E-002                  6.6861052249595673E+001 
                                      29                  4.9999999695366632E-004                  3.5393344408740717E+002                  7.8573941535285740E+009                  0.0000000000000000E+000                  2.3028134831609577E+006                  3.5428316241550709E-009                  4.9999999695366632E-004                  8.9268895415584537E-001                  3.1332549725442020E-002                  6.6911083591176805E+001 
                                      30                  4.9999999570741636E-004                  3.5406441536791414E+002                  7.8573764855644341E+009                  0.0000000000000000E+000                  2.3062491922196853E+006                  3.5428316238554785E-009                  4.9999999570741636E-004                  1.0416322127593716E+000                  3.1355597280276176E-002                  6.7011201874235752E+001 
                                      31                  4.9999999446116630E-004                  3.5423543282320867E+002                  7.8573588372922277E+009                  0.0000000000000000E+000                  2.3107370955782700E+006                  3.5428316235557447E-009                  4.9999999446116630E-004                  1.1523337220422891E+000                  3.1385681216548632E-002                  6.7111394252496524E+001 
                                      32                  4.9999999245161134E-004                  3.5444641979843158E+002                  7.8573304211214724E+009                  0.0000000000000000E+000                  2.3162772424987894E+006                  3.5428316230721335E-009                  4.9999999245161134E-004                  1.2867727960018167E+000                  3.1422786989835694E-002                  6.7273108555623125E+001 
                                      33                  4.9999999044205638E-004                  3.5476271338100798E+002                  7.8573020557732058E+009                  0.0000000000000000E+000                  2.3245875828484688E+006                  3.5428316225881576E-009                  4.9999999044205638E-004                  1.3892861454937779E+000                  3.1478377790493096E-002                  6.7435015215775806E+001 
                                      34                  4.9999998642294636E-004                  3.5537287435096670E+002                  7.8572454766687231E+009                  0.0000000000000000E+000                  2.3406384733586218E+006                  3.5428316216191122E-009                  4.9999998642294636E-004                  1.5417334695849676E+000                  3.1585532334941206E-002                  6.7759404908856482E+001 
                                      35                  4.9999997879841113E-004                  3.5640805872195386E+002                  7.8571386920032978E+009                  0.0000000000000000E+000                  2.3679327917756764E+006                  3.5428316197767638E-009                  4.9999997879841113E-004                  1.7353081517437168E+000                  3.1767164615612568E-002                  6.8376902718681507E+001 
                                      36                  4.9999996662416406E-004                  3.5862639407123135E+002                  7.8569696536748219E+009                  0.0000000000000000E+000                  2.4266386695302068E+006                  3.5428316168242014E-009                  4.9999996662416406E-004                  1.9323905844242963E+000                  3.2155708443575591E-002                  6.9368578387390542E+001 
                                      37                  4.9999993621794127E-004                  3.6123872824106746E+002                  7.8565550763469753E+009                  0.0000000000000000E+000                  2.4964075084136366E+006                  3.5428316093919989E-009                  4.9999993621794127E-004                  2.2137027995829461E+000                  3.2615605969926020E-002                  7.1875853016412634E+001 
                                      38                  4.9999991603019863E-004                  3.6331122151213714E+002                  7.8562855380073557E+009                  0.0000000000000000E+000                  2.5520927506578704E+006                  3.5428316044109646E-009                  4.9999991603019863E-004                  2.3331571925449777E+000                  3.2981978309793353E-002                  7.3564474770127831E+001 
                                      39                  4.9999989584245588E-004                  3.6541778078921260E+002                  7.8560203452939539E+009                  0.0000000000000000E+000                  2.6090309690432060E+006                  3.5428315993926327E-009                  4.9999989584245588E-004                  2.4267541180613725E+000                  3.3357052471485994E-002                  7.5272181105664160E+001 
                                      40                  4.9999987475179487E-004                  3.6702264702863886E+002                  7.8557477428443413E+009                  0.0000000000000000E+000                  2.6526747826748258E+006                  3.5428315941095471E-009                  4.9999987475179487E-004                  2.5068650382195066E+000                  3.3645500380596279E-002                  7.7076678739564912E+001 
                                      41                  4.9999986420646441E-004                  3.6808941770611244E+002                  7.8556130865534391E+009                  0.0000000000000000E+000                  2.6817726528442758E+006                  3.5428315914522596E-009                  4.9999986420646441E-004                  2.5419875121928679E+000                  3.3838421531722368E-002                  7.7986776738762998E+001 
                                      42                  4.9999985366113386E-004                  3.6987103765960779E+002                  7.8554794984063282E+009                  0.0000000000000000E+000                  2.7305136004188457E+006                  3.5428315887844177E-009                  4.9999985366113386E-004                  2.5744828727023794E+000                  3.4163038927630653E-002                  7.8902124437491935E+001 
                                      43                  4.9999982888054894E-004                  3.7235401610235238E+002                  7.8551696673691788E+009                  0.0000000000000000E+000                  2.7989064326461931E+006                  3.5428315824734440E-009                  4.9999982888054894E-004                  2.6424568245353033E+000                  3.4622786805427977E-002                  8.1073867115761644E+001 
                                      44                  4.9999980409996402E-004                  3.7420431478243415E+002                  7.8548653479895258E+009                  0.0000000000000000E+000                  2.8502090039229714E+006                  3.5428315761020717E-009                  4.9999980409996402E-004                  2.7012256129287655E+000                  3.4971652483668431E-002                  8.3275008031476929E+001 
                                      45                  4.9999979170967156E-004                  3.7543401020562550E+002                  7.8547151735855227E+009                  0.0000000000000000E+000                  2.8844133329470214E+006                  3.5428315728930291E-009                  4.9999979170967156E-004                  2.7278768084064353E+000                  3.5206440118644232E-002                  8.4386732367619871E+001 
                                      46                  4.9999977931937910E-004                  3.7727297117428395E+002                  7.8545662851458035E+009                  0.0000000000000000E+000                  2.9357237155147293E+006                  3.5428315696682278E-009                  4.9999977931937910E-004                  2.7529883653766509E+000                  3.5562407402315352E-002                  8.5505963051343002E+001 
                                      47                  4.9999975453879418E-004                  3.7998788369467087E+002                  7.8542722585669737E+009                  0.0000000000000000E+000                  3.0119286103289770E+006                  3.5428315631707299E-009                  4.9999975453879418E-004                  2.7992395468108229E+000                  3.6100653944944841E-002                  8.7767184686672223E+001 
